"Land_use"	"Year"	"Modelling"	"TotalSOC_stock_tha"	"Min_TotalSOC_stock_tha"	"Max_TotalSOC_stock_tha"	"DPM_stock_tha"	"Min_DPM_stock_tha"	"Max_DPM_stock_tha"	"RPM_stock_tha"	"Min_RPM_stock_tha"	"Max_RPM_stock_tha"	"BIO_stock_tha"	"Min_BIO_stock_tha"	"Max_BIO_stock_tha"	"HUM_stock_tha"	"Min_HUM_stock_tha"	"Max_HUM_stock_tha"	"IOM_stock_tha"	"Min_IOM_stock_tha"	"Max_IOM_stock_tha"
"Grassland"	36	"PI_dist"	118.301800880556	105.67	127.3658765	0.135483944944444	0.102998364	0.17	4.19423003522222	3.31978189	5.22	0.617385609444444	0.4289513	0.76	94.7584384766667	82.84	105.7636356	18.59737393	16.77	21.35613082
"Forest "	37	"PI_dist"	155.098592236667	83.82	224.92	0.105762491483333	0.06	0.15	24.1414323426667	17.03	37.02	1.77017249576667	1.34	2.65	106.729417876667	48.66	153.15	22.349973694	16.68	31.98
"Grassland"	37	"PI_dist"	117.866909227778	105.31	127.049884	0.148981063916667	0.114526136	0.18	4.62321708055556	3.770240403	5.63	0.619525582916667	0.436726871	0.76	93.8792004563889	82.08	104.948694	18.59737393	16.77	21.35613082
"Forest "	38	"PI_dist"	154.455635486667	83.51	223.88	0.115677689983333	0.07	0.16	23.8609223961667	16.95	36.37	1.74010900578333	1.32	2.6	106.390119365	48.4	152.8	22.349973694	16.68	31.98
"Grassland"	38	"PI_dist"	117.492817858333	105.02	126.7868713	0.162756417111111	0.126054706	0.2	5.09826230791667	4.262027499	6.08	0.622545138333333	0.446414507	0.75	93.0116022944444	81.32	104.1439934	18.59737393	16.77	21.35613082
"Forest "	39	"PI_dist"	153.879017106667	83.26	222.92	0.126259571166667	0.07	0.18	23.6385184485	16.92	35.81	1.71135226416667	1.3	2.55	106.052913131667	48.13	152.46	22.349973694	16.68	31.98
"Grassland"	39	"PI_dist"	117.175128022222	104.79	126.5746364	0.177365392166667	0.137583614	0.211812056	5.61550724608333	4.792836224	6.59	0.629144675111111	0.457920363	0.75	92.1562923427778	80.57	103.3496936	18.59737393	16.77	21.35613082
"Forest "	40	"PI_dist"	153.362656988333	83.07	222.04	0.135841450583333	0.08	0.19	23.4736100973333	16.94	35.34	1.68522687596667	1.28	2.5	105.71900487	47.87	152.11	22.349973694	16.68	31.98
"Grassland"	40	"PI_dist"	116.912630738889	104.61	126.4111615	0.191141113805556	0.149112852	0.23	6.17346031822222	5.360565412	7.13	0.637587161916667	0.471158931	0.76	91.3136237694444	79.84	102.5659306	18.59737393	16.77	21.35613082
"Forest "	41	"PI_dist"	152.92160606	82.91	221.25	0.14686788575	0.09	0.21	23.3732510223333	17.02	34.95	1.66156817061667	1.26	2.46	105.38861195	47.61	151.77	22.349973694	16.68	31.98
"Grassland"	41	"PI_dist"	116.718899558333	104.44	126.3083347	0.207733999416667	0.16064203	0.25	6.78272084333333	5.963290861	7.74	0.648158379527778	0.486052307	0.76	90.4826346352778	79.12	101.7928196	18.59737393	16.77	21.35613082
"Forest "	42	"PI_dist"	152.56210364	82.81	220.59	0.160156098583333	0.09	0.23	23.3475902566667	17.17	34.66	1.64023552475	1.25	2.42	105.062814733333	47.36	151.42	22.349973694	16.68	31.98
"Grassland"	42	"PI_dist"	116.602441033333	104.34	126.3067354	0.226015025277778	0.175017552	0.270603674	7.45327860102778	6.624615748	8.42	0.661286001361111	0.502850158	0.77	89.6650430352778	78.4	101.0308623	18.59737393	16.77	21.35613082
"Forest "	43	"PI_dist"	152.2806712	82.78	220.03	0.17401697225	0.1	0.25	23.3926035581667	17.39	34.46	1.62240325651667	1.25	2.38	104.740840383333	47.11	151.08	22.349973694	16.68	31.98
"Grassland"	43	"PI_dist"	116.561295744444	104.33	126.3886865	0.245683952027778	0.190471912	0.3	8.18129513716667	7.341314475	9.16	0.676170140611111	0.521675985	0.78	88.8610503688889	77.7	100.2804517	18.59737393	16.77	21.35613082
"Forest "	44	"PI_dist"	152.07479896	82.83	219.56	0.187232176083333	0.11	0.27	23.5046222228333	17.68	34.34	1.60873462463333	1.24	2.35	104.424069578333	46.87	150.74	22.349973694	16.68	31.98
"Grassland"	44	"PI_dist"	116.591337555556	104.39	126.5353183	0.264749787388889	0.20636967	0.32	8.9645117735	8.110446599	9.96	0.694464548	0.542542927	0.8	88.0707930783333	77.01	99.54184415	18.59737393	16.77	21.35613082
"Forest "	45	"PI_dist"	151.940693476667	82.95	219.18	0.201620224583333	0.12	0.29	23.6806654031667	18.04	34.32	1.59522276288333	1.24	2.32	104.113544726667	46.63	150.41	22.349973694	16.68	31.98
"Grassland"	45	"PI_dist"	116.688748230556	104.52	126.7441005	0.284189256916667	0.222450266	0.34	9.79944972602778	8.929323425	10.81	0.713916975888889	0.565426982	0.82	87.2935405669444	76.34	98.81523652	18.59737393	16.77	21.35613082
"Forest "	46	"PI_dist"	151.883563021667	83.14	218.89	0.21633965805	0.13	0.31	23.9247369961667	18.46	34.41	1.58619927721667	1.24	2.29	103.806980063333	46.4	150.07	22.349973694	16.68	31.98
"Grassland"	46	"PI_dist"	116.861174986111	104.72	127.0305837	0.305616939166667	0.238606337	0.37	10.6911708839444	9.795478922	11.73	0.736199204722222	0.590287916	0.84	86.5305362511111	75.68	98.10078869	18.59737393	16.77	21.35613082
"Forest "	47	"PI_dist"	151.907443508333	83.41	218.71	0.232046407533333	0.14	0.33	24.2401412746667	18.95	34.6	1.57934265821667	1.24	2.27	103.506439476667	46.17	149.74	22.349973694	16.68	31.98
"Grassland"	47	"PI_dist"	117.112553913889	105	127.3905139	0.328443485027778	0.256461899	0.4	11.6450007805556	10.72151176	12.71	0.760838123472222	0.617266608	0.86	85.7811753830556	75.02	97.3988711	18.59737393	16.77	21.35613082
"Forest "	48	"PI_dist"	152.009107858333	83.76	218.63	0.247795909583333	0.15	0.35	24.6240436098333	19.51	34.88	1.57548695215	1.24	2.25	103.211807695	45.95	149.41	22.349973694	16.68	31.98
"Grassland"	48	"PI_dist"	117.441074194444	105.37	127.8207652	0.350768698	0.27496269	0.42	12.6572601019444	11.70438784	13.75	0.788400198333333	0.646423982	0.89	85.0478268319444	74.39	96.70977902	18.59737393	16.77	21.35613082
"Forest "	49	"PI_dist"	152.18491574	84.19	218.64	0.263891101016667	0.16	0.37	25.0726305105	20.13	35.24	1.57445948698333	1.25	2.23	102.923794285	45.74	149.08	22.349973694	16.68	31.98
"Grassland"	49	"PI_dist"	117.840611041667	105.8	128.3186597	0.374342877916667	0.293728703	0.45	13.7241557527778	12.74132229	14.85	0.818311734611111	0.677752874	0.92	84.3275378605556	73.76	96.03371796	18.59737393	16.77	21.35613082
"Forest "	50	"PI_dist"	152.431262883333	84.68	218.77	0.279823261766667	0.17	0.4	25.5826086648333	20.82	35.68	1.57608538376667	1.26	2.22	102.642438545	45.53	148.76	22.349973694	16.68	31.98
"Grassland"	50	"PI_dist"	118.312207561111	106.32	128.881798	0.397141122833333	0.312604091	0.48	14.8450957147222	13.82975108	16	0.849987955	0.711222428	0.95	83.6228866186111	73.15	95.37085078	18.59737393	16.77	21.35613082
"Forest "	51	"PI_dist"	152.751471428333	85.25	219	0.296171277416667	0.18	0.42	26.1551862923333	21.56	36.2	1.5810254079	1.27	2.21	102.36744809	45.33	148.45	22.349973694	16.68	31.98
"Grassland"	51	"PI_dist"	118.855333458333	106.9	129.5168974	0.421770755944444	0.331524632	0.51	16.0196462855556	14.96730632	17.22	0.884249383166667	0.746791242	0.98	82.9334042177778	72.56	94.72131165	18.59737393	16.77	21.35613082
"Forest "	52	"PI_dist"	153.143285361667	85.89	219.32	0.313429666266667	0.19	0.44	26.7918972156667	22.38	36.8	1.5884469326	1.29	2.21	102.100371185	45.14	148.13	22.349973694	16.68	31.98
"Grassland"	52	"PI_dist"	119.472649352778	107.56	130.2208382	0.445990357555556	0.351297985	0.54	17.2494990033333	16.15922838	18.49	0.921121432666667	0.784507403	1.02	82.2589424088889	71.97	94.08533156	18.59737393	16.77	21.35613082
"Forest "	53	"PI_dist"	153.607241366667	86.61	219.72	0.330876112616667	0.2	0.47	27.4872975013333	23.25	37.49	1.59701165846667	1.31	2.2	101.840582403333	44.95	147.83	22.349973694	16.68	31.98
"Grassland"	53	"PI_dist"	120.159816433333	108.29	130.9911221	0.470098869722222	0.37139522	0.56	18.5332758941667	17.40300944	19.82	0.959760367277778	0.824378696	1.06	81.6001407102778	71.41	93.46309658	18.59737393	16.77	21.35613082
"Forest "	54	"PI_dist"	154.138426706667	87.39	220.2	0.347828741333333	0.21	0.49	28.2407951118333	24.18	38.24	1.61054451351667	1.33	2.21	101.587784648333	44.78	147.52	22.349973694	16.68	31.98
"Grassland"	54	"PI_dist"	120.916903072222	109.09	131.8255268	0.494832152944444	0.391625591	0.59	19.8672206527778	18.69632763	21.19	1.00125254075	0.866378936	1.1	80.9562237938889	70.85	92.85474145	18.59737393	16.77	21.35613082
"Forest "	55	"PI_dist"	154.734286868333	88.24	220.77	0.365783189366667	0.22	0.52	29.049815741	24.87495203	39.07	1.62603593848333	1.35	2.21	101.343511638333	44.61	147.23	22.349973694	16.68	31.98
"Grassland"	55	"PI_dist"	121.738844352778	109.96	132.7220159	0.520149811083333	0.411910867	0.62	21.2496300391667	20.03702691	22.62	1.04473461413889	0.910470409	1.14	80.328344845	70.31	92.26037381	18.59737393	16.77	21.35613082
"Forest "	56	"PI_dist"	155.394274075	89.15	221.41	0.3825937224	0.23	0.54	29.910933551	25.44287106	39.97	1.64397676221667	1.38	2.22	101.106963011667	44.44	146.94	22.349973694	16.68	31.98
"Grassland"	56	"PI_dist"	122.627332266667	110.9	133.6811275	0.544760304805556	0.432218809	0.65	22.67958773	21.42309944	24.1	1.09018035097222	0.956610563	1.19	79.7157077286111	69.79	91.6800818	18.59737393	16.77	21.35613082
"Forest "	57	"PI_dist"	156.117496266667	90.12	222.13	0.400258673016667	0.24	0.57	30.8243984345	26.05819309	40.93	1.66419282326667	1.41	2.24	100.878005978333	44.29	146.65	22.349973694	16.68	31.98
"Grassland"	57	"PI_dist"	123.57899845	111.9	134.7007917	0.570044089111111	0.452763615	0.68	24.1550956108333	22.85469765	25.63	1.13840728055556	1.004780736	1.24	79.1180775383333	69.27	91.11397035	18.59737393	16.77	21.35613082
"Forest "	58	"PI_dist"	156.900590343333	91.16	222.93	0.417929479466667	0.25	0.59	31.7880073358333	26.7190419	41.97	1.68650834715	1.44	2.25	100.657838155	44.15	146.37	22.349973694	16.68	31.98
"Grassland"	58	"PI_dist"	124.593638247222	112.97	135.7791746	0.596207622777778	0.47339852	0.71	25.67574254	24.32993769	27.2	1.18827907405556	1.054951452	1.29	78.5374239663889	68.78	90.5621239	18.59737393	16.77	21.35613082
"Forest "	59	"PI_dist"	157.742382913333	92.25	223.8	0.435268645283333	0.26	0.62	32.7989058095	27.42361883	43.06	1.71157992826667	1.48	2.27	100.44598817	44.01	146.09	22.349973694	16.68	31.98
"Grassland"	59	"PI_dist"	125.670043836111	114.1	136.9145768	0.621001543861111	0.494070468	0.74	27.23952953	25.84705605	28.81	1.24060045263889	1.107084498	1.34	77.9720939441667	68.3	90.02460562	18.59737393	16.77	21.35613082
"Forest "	60	"PI_dist"	158.640716236667	93.4	224.75	0.453274975966667	0.27	0.64	33.8555873478333	28.17019943	44.22	1.7388971846	1.51	2.3	100.243149703333	43.88	145.83	22.349973694	16.68	31.98
"Grassland"	60	"PI_dist"	126.804029613889	115.29	138.1054036	0.646081269444444	0.514757693	0.77	28.843417565	27.4043976	30.47	1.29450863102778	1.161139199	1.4	77.4226482222222	67.83	89.50146479	18.59737393	16.77	21.35613082
"Forest "	61	"PI_dist"	159.592045698333	94.61	225.76	0.470248137416667	0.28	0.67	34.9541954578333	28.95713017	45.44	1.76911495778333	1.538592333	2.32	100.048513453333	43.77	145.57	22.349973694	16.68	31.98
"Grassland"	61	"PI_dist"	127.993026638889	116.53	139.3465011	0.671270882583333	0.535451226	0.8	30.4853418116667	29.00040514	32.16	1.35052115469444	1.217074316	1.45	76.888241085	67.38	88.99273956	18.59737393	16.77	21.35613082
"Forest "	62	"PI_dist"	160.593211575	95.86	226.83	0.487689958583333	0.3	0.69	36.091731031	29.78087694	46.71	1.80071847815	1.557500861	2.35	99.862931745	43.66	145.31	22.349973694	16.68	31.98
"Grassland"	62	"PI_dist"	129.234464558333	117.84	140.6368823	0.696292804916667	0.55580612	0.83	32.1631048305556	30.63056917	33.89	1.40858418297222	1.274810463	1.51	76.3702199308333	66.94	88.49841006	18.59737393	16.77	21.35613082
"Forest "	63	"PI_dist"	161.642793548333	97.16	227.96	0.50445641505	0.31	0.71	37.2677437101667	30.6400005	48.03	1.83436184316667	1.578299301	2.38	99.6852578883333	43.56	145.06	22.349973694	16.68	31.98
"Grassland"	63	"PI_dist"	130.527855580556	119.19	141.9754311	0.720971045861111	0.576032752	0.86	33.8734106022222	32.2936943	35.66	1.46838135244444	1.33428482	1.57	75.8682742027778	66.52	88.01845913	18.59737393	16.77	21.35613082
"Forest "	64	"PI_dist"	162.739201298333	98.51	229.16	0.521720358133333	0.32	0.74	38.4796279786667	31.53312002	49.4	1.87003384758333	1.600930086	2.42	99.5175120883333	43.47	144.82	22.349973694	16.68	31.98
"Grassland"	64	"PI_dist"	131.871460633333	120.59	143.3649763	0.746227375194444	0.596206671	0.89	35.6179182691667	33.98863961	37.46	1.53013291263889	1.395449332	1.64	75.380919265	66.11	87.55287694	18.59737393	16.77	21.35613082
"Forest "	65	"PI_dist"	163.88151757	99.9	230.41	0.539150228433333	0.33	0.76	39.7257893343333	32.4589106	50.83	1.90739043991667	1.625338936	2.45	99.3578805383333	43.38	144.59	22.349973694	16.68	31.98
"Grassland"	65	"PI_dist"	133.251959544444	122.05	144.7622071	0.7654906965	0.617804035	0.9	37.3843842038889	35.71684953	39.26	1.59412988347222	1.458139849	1.7	74.9100252825	65.72	87.10132144	18.59737393	16.77	21.35613082
"Forest "	66	"PI_dist"	165.064314756667	101.34	231.72	0.555172507783333	0.34	0.79	41.0030387413333	33.41610088	52.29	1.94775153506667	1.65147313	2.49	99.20737828	43.31	144.36	22.349973694	16.68	31.98
"Grassland"	66	"PI_dist"	134.638922083333	123.51	146.1615074	0.772477861444444	0.625509677	0.9	39.1503939422222	37.45000808	41.06	1.66035619672222	1.523604652	1.77	74.4597090466667	65.35	86.66732265	18.59737393	16.77	21.35613082
"Forest "	67	"PI_dist"	166.283261545	102.81	233.07	0.571458311666667	0.35	0.81	42.3058876886667	34.39914091	53.79	1.98893076751667	1.679235403	2.53	99.0665110833333	43.25	144.14	22.349973694	16.68	31.98
"Grassland"	67	"PI_dist"	136.035832005556	124.98	147.5714518	0.774603150027778	0.625321815	0.9	40.9096525113889	39.17618405	42.85	1.72859598636111	1.591129383	1.84	74.0258842063889	64.99	86.25050428	18.59737393	16.77	21.35613082
"Forest "	68	"PI_dist"	167.537374886667	104.31	234.47	0.588058070833333	0.36	0.83	43.633974317	35.40704088	55.33	2.03141347483333	1.708541026	2.58	98.934455335	43.19	143.93	22.349973694	16.68	31.98
"Grassland"	68	"PI_dist"	137.442308644444	126.46	148.9870584	0.775133645277778	0.623869195	0.89	42.6620096122222	40.89687244	44.63	1.79804800572222	1.660054859	1.91	73.6100212238889	64.65	85.8500537	18.59737393	16.77	21.35613082
"Forest "	69	"PI_dist"	168.827648096667	105.85	235.92	0.603652230083333	0.37	0.85	44.9867777661667	36.43884988	56.91	2.07685476356667	1.739328683	2.62	98.8102229716667	43.13	143.73	22.349973694	16.68	31.98
"Grassland"	69	"PI_dist"	138.857388583333	127.95	150.4105461	0.775720258166667	0.620838879	0.89	44.403949955	42.60743729	46.41	1.86884382252778	1.730285161	1.99	73.2120561747222	64.33	85.46625922	18.59737393	16.77	21.35613082
"Forest "	70	"PI_dist"	170.150739823333	107.42	237.41	0.620078074966667	0.38	0.88	46.3626178641667	37.49365432	58.53	2.1224108371	1.771544541	2.67	98.69565935	43.09	143.53	22.349973694	16.68	31.98
"Grassland"	70	"PI_dist"	140.284309494444	129.45	151.8434331	0.7775642	0.618228396	0.89	46.1381549394444	44.30809537	48.17	1.94055329702778	1.801533033	2.06	72.8312186897222	64.02	85.09881022	18.59737393	16.77	21.35613082
"Forest "	71	"PI_dist"	171.50366437	109.02	238.94	0.635744216283333	0.39	0.9	47.7576068111667	38.57057639	60.17	2.16956808453333	1.805138156	2.72	98.5907715616667	43.06	143.34	22.349973694	16.68	31.98
"Grassland"	71	"PI_dist"	141.717152919444	130.96	153.276238	0.780181540277778	0.616888544	0.89	47.8595097252778	45.99969213	49.92	2.01333231691667	1.873609955	2.13	72.46758874	63.73	84.74744385	18.59737393	16.77	21.35613082
"Forest "	72	"PI_dist"	172.88038419	110.64	240.5	0.650656365833333	0.4	0.92	49.1663932805	39.66336033	61.83	2.21830518013333	1.840004203	2.77	98.4943889983333	43.03	143.16	22.349973694	16.68	31.98
"Grassland"	72	"PI_dist"	143.152864416667	132.48	154.7106336	0.783305875694444	0.616044737	0.9	49.5653275025	47.67451243	51.66	2.08648389030556	1.946283786	2.21	72.1212065525	63.46	84.41183074	18.59737393	16.77	21.35613082
"Forest "	73	"PI_dist"	174.281167031667	112.28	242.1	0.665044273666667	0.41	0.94	50.5905286668333	40.77142214	63.52	2.26877385206667	1.876053558	2.83	98.406346545	43.01	142.99	22.349973694	16.68	31.98
"Grassland"	73	"PI_dist"	144.592202075	133.99	156.1475258	0.787674687083333	0.616211691	0.91	51.257016885	49.33389419	53.38	2.16019928719444	2.019395531	2.28	71.7910483955555	63.2	84.09168827	18.59737393	16.77	21.35613082
"Forest "	74	"PI_dist"	175.70507959	113.95	243.73	0.680425175783333	0.42	0.96	52.028401937	41.8941993	65.24	2.319296437	1.913226733	2.88	98.32731568	43.01	142.82	22.349973694	16.68	31.98
"Grassland"	74	"PI_dist"	146.035950863889	135.51	157.5875934	0.792697253194444	0.617396239	0.92	52.9358999822222	50.97903985	55.09	2.23414052388889	2.092844865	2.36	71.4758391786111	62.95	83.78679329	18.59737393	16.77	21.35613082
"Forest "	75	"PI_dist"	177.15184901	115.63	245.39	0.69413734985	0.42	0.98	53.4787394793333	43.03114999	66.97	2.3711966853	1.951473844	2.94	98.2566351366667	43.01	142.66	22.349973694	16.68	31.98
"Grassland"	75	"PI_dist"	147.484242227778	137.04	159.0314181	0.798845696138889	0.619483864	0.93	54.6021148502778	52.611039	56.8	2.30853713075	2.166554405	2.43	71.1776484030556	62.73	83.49694391	18.59737393	16.77	21.35613082
"Forest "	76	"PI_dist"	178.618080695	117.34	247.08	0.709426732766667	0.43	1	54.9395788535	44.18175233	68.73	2.42512884788333	1.990749406	3	98.1948059	43.02	142.51	22.349973694	16.68	31.98
"Grassland"	76	"PI_dist"	148.933637480556	138.57	160.4699184	0.805055726833333	0.622343682	0.94	56.2540861430556	54.23088306	58.48	2.38304477422222	2.240459512	2.51	70.8946324708333	62.51	83.22194921	18.59737393	16.77	21.35613082
"Forest "	77	"PI_dist"	180.09848775	119.05	248.78	0.722632241133333	0.44	1.02	56.4053232651667	45.34030785	70.49	2.4792398969	2.030955968	3.06	98.14131865	43.03	142.37	22.349973694	16.68	31.98
"Grassland"	77	"PI_dist"	150.380342319444	140.09	161.9049194	0.8108142145	0.625063508	0.95	57.8869504725	55.83135703	60.14	2.45755311288889	2.314391817	2.59	70.6276505861111	62.31	82.96148724	18.59737393	16.77	21.35613082
"Forest "	78	"PI_dist"	181.59406071	120.78	250.52	0.73614779795	0.45	1.04	57.877419948	46.50654985	72.27	2.53351636788333	2.072012168	3.12	98.0975029016667	43.06	142.23	22.349973694	16.68	31.98
"Grassland"	78	"PI_dist"	151.827887336111	141.62	163.3416298	0.819098306027778	0.628151225	0.96	59.5055078802778	57.41392471	61.8	2.53170984827778	2.3882383	2.66	70.3750307069444	62.13	82.71526718	18.59737393	16.77	21.35613082
"Forest "	79	"PI_dist"	183.104921586667	122.52	252.27	0.749823292166667	0.46	1.06	59.3543177438333	47.68021972	74.07	2.5896153269	2.113865528	3.18	98.0608581966667	43.1	142.1	22.349973694	16.68	31.98
"Grassland"	79	"PI_dist"	153.278516730556	143.15	164.7809662	0.826553221944444	0.632755036	0.97	61.111265615	58.98299364	63.44	2.60658367636111	2.461866475	2.74	70.1372958452778	61.95	82.48271	18.59737393	16.77	21.35613082
"Forest "	80	"PI_dist"	184.629851035	124.27	254.04	0.763330139666667	0.47	1.08	60.8374670681667	48.86106681	75.88	2.64586192933333	2.156473146	3.24	98.0328848733333	43.14	141.99	22.349973694	16.68	31.98
"Grassland"	80	"PI_dist"	154.735855819444	144.68	166.2256613	0.837044904972222	0.638316366	0.99	62.7086934586111	60.54037311	65.08	2.67966360102778	2.53528891	2.81	69.9133577041667	61.79	82.26359855	18.59737393	16.77	21.35613082
"Forest "	81	"PI_dist"	186.166380201667	126.03	255.84	0.776277168666667	0.48	1.1	62.3248024731667	50.04884818	77.69	2.70307970956667	2.199796628	3.31	98.01274716	43.19	141.87	22.349973694	16.68	31.98
"Grassland"	81	"PI_dist"	156.199094244444	146.23	167.6724111	0.847478154194444	0.644867389	1	64.2987156686111	62.08909947	66.71	2.75426772558333	2.608491082	2.89	69.7029254372222	61.65	82.0575687	18.59737393	16.77	21.35613082
"Forest "	82	"PI_dist"	187.712777678333	127.8	257.64	0.789001560933333	0.48	1.12	63.8119456876667	51.23986458	79.51	2.76075421056667	2.243764008	3.37	98.0011025266667	43.25	141.77	22.349973694	16.68	31.98
"Grassland"	82	"PI_dist"	157.666503005556	147.77	169.1217823	0.8581215765	0.651961708	1.01	65.8781796825	63.62711043	68.33	2.82731852066667	2.681396236	2.96	69.50606486	61.51	81.86413811	18.59737393	16.77	21.35613082
