Land_use	Pit_number	Modelling	Total_SOC_stock_tha_without_cummulative_changes	DPM_stock_tha	RPM_stock_tha	BIO_stock_tha	HUM_stock_tha	IOM_stock_tha	Year 	Month
Grassland	4	FH_acc	318.7020413	1.580925389	193.5802475	8.890092345	92.22044988	17.66599097	174	3
Grassland	4	FH_acc	319.8314795	1.815627887	194.4571478	8.891892536	92.22213369	17.66599097	174	4
Grassland	4	FH_acc	320.7717445	1.993302711	195.1924999	8.895013117	92.23189635	17.66599097	174	5
Grassland	4	FH_acc	321.3968049	2.081393072	195.6874916	8.899863106	92.25466311	17.66599097	174	6
Grassland	4	FH_acc	321.6321088	2.071165714	195.8749699	8.905720958	92.29248347	17.66599097	174	7
Grassland	4	FH_acc	321.6195508	2.014958435	195.8533828	8.910544173	92.33850134	17.66599097	174	8
Grassland	4	FH_acc	321.6452836	1.981123975	195.8517403	8.913855618	92.38197863	17.66599097	174	9
Grassland	4	FH_acc	321.9586957	2.011048664	196.0841882	8.917307351	92.41512001	17.66599097	174	10
Grassland	4	FH_acc	321.1664887	1.818403157	195.4440624	8.922138541	92.43638704	17.66599097	174	11
Grassland	4	FH_acc	320.7546326	1.729316557	195.0976704	8.925399003	92.44227094	17.66599097	174	12
Grassland	4	FH_acc	320.4979435	1.676837842	194.8755875	8.928708226	92.44235109	17.66599097	175	1
Grassland	4	FH_acc	320.2621336	1.630909957	194.6689519	8.931831863	92.44149635	17.66599097	175	2
Grassland	4	FH_acc	320.0267373	1.587254051	194.460938	8.934695195	92.44042066	17.66599097	175	3
Grassland	4	FH_acc	321.1567335	1.822113089	195.3381758	8.936490294	92.44203806	17.66599097	175	4
Grassland	4	FH_acc	322.0973194	1.999905491	196.0736504	8.939597299	92.45175998	17.66599097	175	5
Grassland	4	FH_acc	322.7223035	2.088052316	196.5683999	8.944419026	92.47452898	17.66599097	175	6
Grassland	4	FH_acc	322.9570343	2.07781456	196.7551722	8.950229149	92.51240516	17.66599097	175	7
Grassland	4	FH_acc	322.9435811	2.021565974	196.7325676	8.954990424	92.55851343	17.66599097	175	8
Grassland	4	FH_acc	322.9684666	1.987705998	196.7299444	8.958240511	92.60207579	17.66599097	175	9
Grassland	4	FH_acc	323.2814096	2.017649037	196.9617712	8.961646603	92.63526134	17.66599097	175	10
Grassland	4	FH_acc	322.4882159	1.824872696	196.3206856	8.966452517	92.65652248	17.66599097	175	11
Grassland	4	FH_acc	322.0758498	1.735725553	195.9737737	8.969705647	92.66234915	17.66599097	175	12
Grassland	4	FH_acc	321.8188487	1.683211161	195.7513573	8.973015641	92.66235077	17.66599097	176	1
Grassland	4	FH_acc	321.5827524	1.637252045	195.5444112	8.97614089	92.66141477	17.66599097	176	2
Grassland	4	FH_acc	321.3470688	1.593566446	195.3360846	8.979005519	92.66025795	17.66599097	176	3
Grassland	4	FH_acc	322.4776031	1.828576866	196.2136468	8.980795723	92.66180771	17.66599097	176	4
Grassland	4	FH_acc	323.4184965	2.006482889	196.9492362	8.983889485	92.67148693	17.66599097	176	5
Grassland	4	FH_acc	324.0434013	2.094684116	197.443746	8.988683528	92.69425488	17.66599097	176	6
Grassland	4	FH_acc	324.2775693	2.084435991	197.6298271	8.994446832	92.73218199	17.66599097	176	7
Grassland	4	FH_acc	324.26324	2.028147131	197.6062282	8.999147338	92.77837474	17.66599097	176	8
Grassland	4	FH_acc	324.2872957	1.994262229	197.6026465	9.002337237	92.82201638	17.66599097	176	9
Grassland	4	FH_acc	324.5997774	2.02422288	197.8338649	9.005698576	92.85524156	17.66599097	176	10
Grassland	4	FH_acc	323.8056238	1.831319808	197.1918453	9.010479728	92.87649377	17.66599097	176	11
Grassland	4	FH_acc	323.3927618	1.742114018	196.8444274	9.013725737	92.8822617	17.66599097	176	12
Grassland	4	FH_acc	323.1354575	1.689565067	196.6216864	9.017036571	92.88218392	17.66599097	177	1
Grassland	4	FH_acc	322.8990829	1.643575696	196.4144382	9.020163486	92.8811659	17.66599097	177	2
Grassland	4	FH_acc	322.6631201	1.599861333	196.2058073	9.023029475	92.87992717	17.66599097	177	3
Grassland	4	FH_acc	323.7941756	1.835018679	197.0836829	9.024814965	92.88140813	17.66599097	177	4
Grassland	4	FH_acc	324.7353656	2.01303501	197.819382	9.027895805	92.8910427	17.66599097	177	5
Grassland	4	FH_acc	325.3601906	2.101289114	198.3136563	9.032662728	92.91380644	17.66599097	177	6
Grassland	4	FH_acc	325.5938084	2.091031041	198.4990626	9.038380117	92.95177974	17.66599097	177	7
Grassland	4	FH_acc	325.5786236	2.034703214	198.4744939	9.043021018	92.99805123	17.66599097	177	8
Grassland	4	FH_acc	325.6018692	2.000794209	198.4699773	9.046151898	93.04176656	17.66599097	177	9
Grassland	4	FH_acc	325.9138991	2.030772002	198.7006014	9.049469376	93.07502696	17.66599097	177	10
Grassland	4	FH_acc	325.1188117	1.837746007	198.057673	9.054226288	93.0962673	17.66599097	177	11
Grassland	4	FH_acc	324.7054674	1.748483334	197.7097627	9.057465391	93.10197506	17.66599097	177	12
Grassland	4	FH_acc	324.4478684	1.695900861	197.4867059	9.060777135	93.10181709	17.66599097	178	1
Grassland	4	FH_acc	324.2112233	1.649882147	197.2791636	9.063905774	93.10071631	17.66599097	178	2
Grassland	4	FH_acc	323.9749891	1.606139884	197.0702366	9.066773188	93.09939494	17.66599097	178	3
Grassland	4	FH_acc	325.1065486	1.841439621	197.9484145	9.068554144	93.10080596	17.66599097	178	4
Grassland	4	FH_acc	326.048024	2.019562841	198.6842174	9.071622381	93.11039404	17.66599097	178	5
Grassland	4	FH_acc	326.6727682	2.107868157	199.1782597	9.076362746	93.13315049	17.66599097	178	6
Grassland	4	FH_acc	326.9058471	2.097600394	199.3630066	9.082035108	93.17116539	17.66599097	178	7
Grassland	4	FH_acc	326.8898264	2.041234751	199.3374915	9.086617545	93.21751003	17.66599097	178	8
Grassland	4	FH_acc	326.9122801	2.007302349	199.3320626	9.089690549	93.26129363	17.66599097	178	9
Grassland	4	FH_acc	327.2238671	2.037296734	199.5621056	9.092965038	93.29458499	17.66599097	178	10
Grassland	4	FH_acc	326.4278713	1.844151578	198.9182929	9.097698217	93.31581061	17.66599097	178	11
Grassland	4	FH_acc	326.014058	1.754833762	198.5699036	9.100930624	93.32145682	17.66599097	178	12
Grassland	4	FH_acc	325.7561726	1.702218794	198.3465394	9.104243347	93.32121787	17.66599097	179	1
Grassland	4	FH_acc	325.5192646	1.656171633	198.1387111	9.107373764	93.32003364	17.66599097	179	2
Grassland	4	FH_acc	325.2827668	1.612402325	197.929496	9.110242665	93.31862894	17.66599097	179	3
Grassland	4	FH_acc	326.4148158	1.847840529	198.807967	9.112019266	93.31996895	17.66599097	179	4
Grassland	4	FH_acc	327.3565681	2.026067745	199.5438702	9.115075217	93.32950875	17.66599097	179	5
Grassland	4	FH_acc	327.9812326	2.114422989	200.0376859	9.119789585	93.35225495	17.66599097	179	6
Grassland	4	FH_acc	328.2137859	2.104146001	200.2217904	9.125417817	93.39030702	17.66599097	179	7
Grassland	4	FH_acc	328.1969505	2.047743792	200.1953536	9.129942943	93.43671943	17.66599097	179	8
Grassland	4	FH_acc	328.2186323	2.013788798	200.189036	9.132959229	93.48056606	17.66599097	179	9
Grassland	4	FH_acc	328.529787	2.043799402	200.4185128	9.136191613	93.51388427	17.66599097	179	10
Grassland	4	FH_acc	327.7329073	1.850538499	199.7738396	9.140901583	93.53509245	17.66599097	179	11
Grassland	4	FH_acc	327.3186379	1.761167122	199.4249841	9.144127509	93.54067579	17.66599097	179	12
Grassland	4	FH_acc	327.0604741	1.708520591	199.2013209	9.147441283	93.54035515	17.66599097	180	1
Grassland	4	FH_acc	326.8233107	1.662445801	198.9932142	9.150573539	93.53908681	17.66599097	180	2
Grassland	4	FH_acc	326.5865566	1.618650224	198.7837188	9.153443992	93.53759813	17.66599097	180	3
Grassland	4	FH_acc	327.7190773	1.854222243	199.6624712	9.155216419	93.5388661	17.66599097	180	4
Grassland	4	FH_acc	328.6610943	2.032549882	200.398468	9.158260394	93.5483559	17.66599097	180	5
Grassland	4	FH_acc	329.2856765	2.12095318	200.8920594	9.162949307	93.57108897	17.66599097	180	6
Grassland	4	FH_acc	329.5177138	2.110666974	201.0755349	9.168534263	93.60917389	17.66599097	180	7
Grassland	4	FH_acc	329.5000809	2.05422911	201.0481974	9.173003174	93.65564881	17.66599097	180	8
