Year	Month	Day	Max	Min	Mean	Precip
1991	6	13	13.04	4.84	8.94	1.31
1991	6	14	14.15	5.95	10.05	0.77
1991	6	15	13.34	5.14	9.24	0.75
1991	6	16	12.79	4.59	8.69	0.05
1991	6	17	12.96	4.76	8.86	0.5
1991	6	18	12.36	4.16	8.26	0.66
1991	6	19	13.2	5	9.1	0.08
1991	6	20	13.5	5.3	9.4	0
1991	6	21	12.92	4.72	8.82	0.51
1991	6	22	15.68	7.48	11.58	0.55
1991	6	23	15.22	7.02	11.12	0.72
1991	6	24	15.52	7.32	11.42	0.35
1991	6	25	16.17	7.97	12.07	0.51
1991	6	26	15.54	7.34	11.44	1.83
1991	6	27	14.44	6.24	10.34	0
1991	6	28	15.01	6.81	10.91	0
1991	6	29	15.26	7.06	11.16	0.16
1991	6	30	17.23	9.03	13.13	2.01
1991	7	1	15.91	7.91	11.91	0.48
1991	7	2	16.05	8.05	12.05	0
1991	7	3	16.16	8.16	12.16	0
1991	7	4	19.72	11.72	15.72	0
1991	7	5	19.76	11.76	15.76	0
1991	7	6	19.44	11.44	15.44	0
1991	7	7	20.32	12.32	16.32	0.19
1991	7	8	19.42	11.42	15.42	0.38
1991	7	9	18.35	10.35	14.35	0.07
1991	7	10	16.8	8.8	12.8	0.04
1991	7	11	19.02	11.02	15.02	0.18
1991	7	12	15.39	7.39	11.39	0.25
1991	7	13	15.87	7.87	11.87	0.06
1991	7	14	16.28	8.28	12.28	0.2
1991	7	15	16.37	8.37	12.37	0.35
1991	7	16	16.35	8.35	12.35	0.13
1991	7	17	16.41	8.41	12.41	0.27
1991	7	18	16.44	8.44	12.44	0.69
1991	7	19	17.18	9.18	13.18	0.67
1991	7	20	16.96	8.96	12.96	0.14
1991	7	21	16.09	8.09	12.09	0
1991	7	22	16.86	8.86	12.86	0.32
1991	7	23	18.55	10.55	14.55	0.23
1991	7	24	17.63	9.63	13.63	0.06
1991	7	25	19.2	11.2	15.2	0
1991	7	26	18.6	10.6	14.6	0
1991	7	27	19.84	11.84	15.84	0.07
1991	7	28	21.15	13.15	17.15	0
1991	7	29	19.69	11.69	15.69	0
1991	7	30	19.32	11.32	15.32	0
1991	7	31	20.23	12.23	16.23	0.04
1991	8	1	21.05	11.85	16.45	0.02
1991	8	2	20.78	11.58	16.18	0
1991	8	3	18.12	8.92	13.52	0.05
1991	8	4	18.2	9	13.6	0.21
1991	8	5	19.56	10.36	14.96	0
1991	8	6	16.92	7.72	12.32	0.05
1991	8	7	16.87	7.67	12.27	0
1991	8	8	17.06	7.86	12.46	0.73
1991	8	9	19.26	10.06	14.66	0
1991	8	10	18.74	9.54	14.14	0.02
1991	8	11	17.03	7.83	12.43	0
1991	8	12	17.11	7.91	12.51	0
1991	8	13	17.72	8.52	13.12	0.08
1991	8	14	18.09	8.89	13.49	0.23
1991	8	15	19.33	10.13	14.73	0
1991	8	16	17.25	8.05	12.65	1.13
1991	8	17	16.49	7.29	11.89	0.21
1991	8	18	16.63	7.43	12.03	0.06
1991	8	19	16.61	7.41	12.01	0.05
1991	8	20	17.68	8.48	13.08	0
1991	8	21	19.23	10.03	14.63	0.23
1991	8	22	20.07	10.87	15.47	0
1991	8	23	18.33	9.13	13.73	0.04
1991	8	24	17.48	8.28	12.88	0
1991	8	25	17.46	8.26	12.86	0
1991	8	26	18.46	9.26	13.86	0
1991	8	27	17.48	8.28	12.88	0
1991	8	28	16.89	7.69	12.29	0.01
1991	8	29	20.2	11	15.6	0
1991	8	30	18.07	8.87	13.47	0
1991	8	31	19.15	9.95	14.55	0
1991	9	1	19.19	9.29	14.24	0
1991	9	2	16.78	6.88	11.83	0
1991	9	3	19.37	9.47	14.42	0
1991	9	4	20.26	10.36	15.31	0
1991	9	5	18.39	8.49	13.44	0.01
1991	9	6	14.49	4.59	9.54	0
1991	9	7	14.78	4.88	9.83	0
1991	9	8	16.09	6.19	11.14	0
1991	9	9	16.51	6.61	11.56	0.02
1991	9	10	15.84	5.94	10.89	0
1991	9	11	12.13	2.23	7.18	0
1991	9	12	11.86	1.96	6.91	0
1991	9	13	16.51	6.61	11.56	0.79
1991	9	14	19.55	9.65	14.6	0.03
1991	9	15	17.35	7.45	12.4	0.11
1991	9	16	17.97	8.07	13.02	0.61
1991	9	17	17.54	7.64	12.59	0.31
1991	9	18	16.42	6.52	11.47	0.12
1991	9	19	15.33	5.43	10.38	0.04
1991	9	20	16.3	6.4	11.35	0.02
1991	9	21	16.82	6.92	11.87	1.02
1991	9	22	13.58	3.68	8.63	0.59
1991	9	23	14.1	4.2	9.15	2.07
1991	9	24	14.58	4.68	9.63	0.4
1991	9	25	12.97	3.07	8.02	0.08
1991	9	26	10.59	0.69	5.64	0.11
1991	9	27	10	0.1	5.05	0.38
1991	9	28	12.04	2.14	7.09	0.11
1991	9	29	11.13	1.23	6.18	0.27
1991	9	30	10.03	0.13	5.08	0.62
1991	10	1	10.29	3.69	6.99	1.37
1991	10	2	12.16	5.56	8.86	0.38
1991	10	3	12.29	5.69	8.99	0.67
1991	10	4	10.46	3.86	7.16	1.14
1991	10	5	9.93	3.33	6.63	0.02
1991	10	6	10.4	3.8	7.1	0.89
1991	10	7	12.1	5.5	8.8	0.15
1991	10	8	12.5	5.9	9.2	0.13
1991	10	9	9.5	2.9	6.2	0.04
1991	10	10	11.68	5.08	8.38	0
1991	10	11	13.66	7.06	10.36	0
1991	10	12	14.16	7.56	10.86	0.01
1991	10	13	13.55	6.95	10.25	0.1
1991	10	14	11.85	5.25	8.55	0
1991	10	15	10.6	4	7.3	0.73
1991	10	16	11.28	4.68	7.98	1.62
1991	10	17	9.27	2.67	5.97	1.2
1991	10	18	7.31	0.71	4.01	0.57
1991	10	19	7.03	0.43	3.73	0.09
1991	10	20	8.34	1.74	5.04	0.08
1991	10	21	9.6	3	6.3	0.02
1991	10	22	9.37	2.77	6.07	0
1991	10	23	9.01	2.41	5.71	0.02
1991	10	24	8.33	1.73	5.03	0
1991	10	25	9.12	2.52	5.82	0.02
1991	10	26	10.46	3.86	7.16	0.02
1991	10	27	10.75	4.15	7.45	0
1991	10	28	10.86	4.26	7.56	0.04
1991	10	29	12.01	5.41	8.71	0.39
1991	10	30	12.02	5.42	8.72	0.67
1991	10	31	10.29	3.69	6.99	1.08
1991	11	1	9.93	4.03	6.98	0.93
1991	11	2	9.29	3.39	6.34	0.08
1991	11	3	6.13	0.23	3.18	2.63
1991	11	4	6.43	0.53	3.48	0.59
1991	11	5	5.19	-0.71	2.24	0.04
1991	11	6	7.57	1.67	4.62	0.26
1991	11	7	8.56	2.66	5.61	0.17
1991	11	8	6.63	0.73	3.68	0.13
1991	11	9	4.9	-1	1.95	0.11
1991	11	10	6.23	0.33	3.28	2.47
1991	11	11	5.83	-0.07	2.88	0.9
1991	11	12	6.78	0.88	3.83	1.3
1991	11	13	4.94	-0.96	1.99	0.22
1991	11	14	5.65	-0.25	2.7	0.28
1991	11	15	3.94	-1.96	0.99	0.2
1991	11	16	3.36	-2.54	0.41	0
1991	11	17	2.43	-3.47	-0.52	0.06
1991	11	18	4	-1.9	1.05	1.21
1991	11	19	6.11	0.21	3.16	0
1991	11	20	5.02	-0.88	2.07	0.45
1991	11	21	6.98	1.08	4.03	0.03
1991	11	22	11.81	5.91	8.86	0
1991	11	23	11.64	5.74	8.69	0.01
1991	11	24	11.56	5.66	8.61	0.2
1991	11	25	10.3	4.4	7.35	0.11
1991	11	26	9.83	3.93	6.88	0.07
1991	11	27	8.36	2.46	5.41	0.08
1991	11	28	8.15	2.25	5.2	0.04
1991	11	29	8.2	2.3	5.25	0.03
1991	11	30	9.65	3.75	6.7	0.47
1991	12	1	7.77	0.67	4.22	0
1991	12	2	7.15	0.05	3.6	0
1991	12	3	8.2	1.1	4.65	0
1991	12	4	5.58	-1.52	2.03	0
1991	12	5	4.85	-2.25	1.3	0
1991	12	6	4.43	-2.67	0.88	0
1991	12	7	3.03	-4.07	-0.52	0
1991	12	8	4.8	-2.3	1.25	0
1991	12	9	4.27	-2.83	0.72	0
1991	12	10	3.28	-3.82	-0.27	0
1991	12	11	4.25	-2.85	0.7	0
1991	12	12	6.58	-0.52	3.03	0
1991	12	13	10.49	3.39	6.94	0
1991	12	14	11.46	4.36	7.91	0
1991	12	15	7.51	0.41	3.96	0
1991	12	16	6.15	-0.95	2.6	0.17
1991	12	17	7.97	0.87	4.42	2.23
1991	12	18	8.08	0.98	4.53	0.96
1991	12	19	6.42	-0.68	2.87	1.06
1991	12	20	3.44	-3.66	-0.11	0.34
1991	12	21	6.15	-0.95	2.6	0.73
1991	12	22	8.18	1.08	4.63	0.26
1991	12	23	5.6	-1.5	2.05	0.4
1991	12	24	5.71	-1.39	2.16	0.01
1991	12	25	7.74	0.64	4.19	0.02
1991	12	26	8.52	1.42	4.97	0
1991	12	27	8.02	0.92	4.47	0
1991	12	28	8.45	1.35	4.9	0
1991	12	29	7.58	0.48	4.03	0
1991	12	30	5.78	-1.32	2.23	0.07
1991	12	31	8.23	1.13	4.68	1.56
1992	1	1	10.16	2.76	6.46	2.06
1992	1	2	11.44	4.04	7.74	2.49
1992	1	3	7.78	0.38	4.08	0.62
1992	1	4	5.01	-2.39	1.31	0.01
1992	1	5	6.73	-0.67	3.03	0.37
1992	1	6	6.91	-0.49	3.21	1.3
1992	1	7	9.51	2.11	5.81	2.34
1992	1	8	5.95	-1.45	2.25	0.42
1992	1	9	3.97	-3.43	0.27	0
1992	1	10	3.8	-3.6	0.1	0
1992	1	11	6.62	-0.78	2.92	0.01
1992	1	12	7.63	0.23	3.93	0
1992	1	13	6.29	-1.11	2.59	0
1992	1	14	7.96	0.56	4.26	0
1992	1	15	4.79	-2.61	1.09	0.01
1992	1	16	6.68	-0.72	2.98	0.03
1992	1	17	7.41	0.01	3.71	0
1992	1	18	8.68	1.28	4.98	0.05
1992	1	19	10.24	2.84	6.54	0.01
1992	1	20	9.75	2.35	6.05	0
1992	1	21	4.42	-2.98	0.72	0
1992	1	22	3.02	-4.38	-0.68	0
1992	1	23	4.24	-3.16	0.54	0
1992	1	24	6.39	-1.01	2.69	0.25
1992	1	25	7.46	0.06	3.76	0.04
1992	1	26	3.9	-3.5	0.2	0
1992	1	27	3.52	-3.88	-0.18	0
1992	1	28	4.95	-2.45	1.25	0
1992	1	29	3.24	-4.16	-0.46	0
1992	1	30	2.82	-4.58	-0.88	0
1992	1	31	3.53	-3.87	-0.17	0
1992	2	1	6.07	-1.33	2.37	0.14
1992	2	2	8.72	1.32	5.02	0.74
1992	2	3	6.22	-1.18	2.52	0.22
1992	2	4	7.48	0.08	3.78	0.1
1992	2	5	8.78	1.38	5.08	0.01
1992	2	6	11.33	3.93	7.63	0.02
1992	2	7	10.45	3.05	6.75	0.03
1992	2	8	9.96	2.56	6.26	0.04
1992	2	9	8.5	1.1	4.8	0.16
1992	2	10	5.7	-1.7	2	0.05
1992	2	11	5.72	-1.68	2.02	0
1992	2	12	6.68	-0.72	2.98	0.16
1992	2	13	6.59	-0.81	2.89	0.11
1992	2	14	6.95	-0.45	3.25	0.22
1992	2	15	6.79	-0.61	3.09	0.89
1992	2	16	4.51	-2.89	0.81	0.04
1992	2	17	2.33	-5.07	-1.37	0.21
1992	2	18	3.82	-3.58	0.12	0
1992	2	19	2.62	-4.78	-1.08	0
1992	2	20	4.85	-2.55	1.15	0.09
1992	2	21	7.78	0.38	4.08	0.77
1992	2	22	9.96	2.56	6.26	0.47
1992	2	23	9.33	1.93	5.63	0.28
1992	2	24	8.76	1.36	5.06	0.02
1992	2	25	6.38	-1.02	2.68	0.27
1992	2	26	8.66	1.26	4.96	0.44
1992	2	27	8.18	0.78	4.48	0.18
1992	2	28	6.01	-1.39	2.31	0.01
1992	2	29	8.29	0.89	4.59	0
1992	3	1	9.89	3.89	6.89	0.18
1992	3	2	6.64	0.64	3.64	0.14
1992	3	3	9.49	3.49	6.49	0.02
1992	3	4	11.34	5.34	8.34	0.18
1992	3	5	10.18	4.18	7.18	0.01
1992	3	6	8.59	2.59	5.59	0.19
1992	3	7	9.16	3.16	6.16	1.17
1992	3	8	6.9	0.9	3.9	0.15
1992	3	9	7.17	1.17	4.17	0.61
1992	3	10	6.45	0.45	3.45	0.56
1992	3	11	6	0	3	0.8
1992	3	12	4.92	-1.08	1.92	0.7
1992	3	13	1.96	-4.04	-1.04	0.31
1992	3	14	1.55	-4.45	-1.45	0.14
1992	3	15	4.1	-1.9	1.1	0.02
1992	3	16	7.03	1.03	4.03	0.01
1992	3	17	10.99	4.99	7.99	0.21
1992	3	18	8.87	2.87	5.87	0.45
1992	3	19	8.71	2.71	5.71	0.19
1992	3	20	10.65	4.65	7.65	0.68
1992	3	21	6.85	0.85	3.85	0.31
1992	3	22	6.76	0.76	3.76	0.14
1992	3	23	7.55	1.55	4.55	0.58
1992	3	24	8.26	2.26	5.26	0.11
1992	3	25	8.09	2.09	5.09	0.79
1992	3	26	6.23	0.23	3.23	0.67
1992	3	27	5.25	-0.75	2.25	0.23
1992	3	28	6.06	0.06	3.06	0.09
1992	3	29	6.78	0.78	3.78	0.25
1992	3	30	6.9	0.9	3.9	0.35
1992	3	31	5.78	-0.22	2.78	0.66
1992	4	1	5.64	-2.06	1.79	0.22
1992	4	2	5.42	-2.28	1.57	0.23
1992	4	3	6.73	-0.97	2.88	0.06
1992	4	4	6.98	-0.72	3.13	0.03
1992	4	5	9.49	1.79	5.64	0.03
1992	4	6	10.16	2.46	6.31	0.01
1992	4	7	8.89	1.19	5.04	0.06
1992	4	8	11.14	3.44	7.29	0
1992	4	9	11.05	3.35	7.2	0
1992	4	10	13.28	5.58	9.43	0.27
1992	4	11	12	4.3	8.15	0.06
1992	4	12	10.31	2.61	6.46	0.13
1992	4	13	6.58	-1.12	2.73	0.06
1992	4	14	6.07	-1.63	2.22	0.21
1992	4	15	6.5	-1.2	2.65	0.35
1992	4	16	7.53	-0.17	3.68	0.25
1992	4	17	9.86	2.16	6.01	0.49
1992	4	18	9.98	2.28	6.13	0.03
1992	4	19	9.1	1.4	5.25	0
1992	4	20	9.66	1.96	5.81	0.14
1992	4	21	12.08	4.38	8.23	0.16
1992	4	22	9.91	2.21	6.06	0.1
1992	4	23	11.03	3.33	7.18	0.06
1992	4	24	11.63	3.93	7.78	0.54
1992	4	25	9.83	2.13	5.98	0.67
1992	4	26	11.01	3.31	7.16	1.06
1992	4	27	10.51	2.81	6.66	0.29
1992	4	28	9.16	1.46	5.31	0.3
1992	4	29	9.39	1.69	5.54	0.52
1992	4	30	10.09	2.39	6.24	0.09
1992	5	1	12.2	0.6	6.4	0.82
1992	5	2	11.92	0.32	6.12	0.29
1992	5	3	12.88	1.28	7.08	0.36
1992	5	4	15.56	3.96	9.76	0.35
1992	5	5	12.04	0.44	6.24	0
1992	5	6	15.21	3.61	9.41	0.08
1992	5	7	15.89	4.29	10.09	0.53
1992	5	8	9.37	-2.23	3.57	0.29
1992	5	9	9.46	-2.14	3.66	0.63
1992	5	10	9.18	-2.42	3.38	0.25
1992	5	11	10.69	-0.91	4.89	0.23
1992	5	12	14.54	2.94	8.74	0.08
1992	5	13	17.97	6.37	12.17	0
1992	5	14	21.86	10.26	16.06	0
1992	5	15	16.18	4.58	10.38	0
1992	5	16	14.56	2.96	8.76	0
1992	5	17	14.73	3.13	8.93	0
1992	5	18	16.44	4.84	10.64	0
1992	5	19	16.97	5.37	11.17	0
1992	5	20	16.03	4.43	10.23	1.15
1992	5	21	14.49	2.89	8.69	0.27
1992	5	22	14.92	3.32	9.12	0
1992	5	23	15.31	3.71	9.51	0
1992	5	24	16.78	5.18	10.98	0
1992	5	25	19.5	7.9	13.7	0
1992	5	26	19.44	7.84	13.64	0
1992	5	27	17.39	5.79	11.59	0
1992	5	28	17.37	5.77	11.57	0
1992	5	29	20.6	9	14.8	0
1992	5	30	18.64	7.04	12.84	0
1992	5	31	18.26	6.66	12.46	0
1992	6	1	18.9	8.1	13.5	0.3
1992	6	2	18.3	7.5	12.9	0.02
1992	6	3	15.92	5.12	10.52	0.11
1992	6	4	15.02	4.22	9.62	0
1992	6	5	15.35	4.55	9.95	0.01
1992	6	6	16.9	6.1	11.5	0
1992	6	7	17.49	6.69	12.09	0
1992	6	8	18.02	7.22	12.62	0.06
1992	6	9	20.05	9.25	14.65	0
1992	6	10	19.87	9.07	14.47	0
1992	6	11	17.6	6.8	12.2	0
1992	6	12	18.84	8.04	13.44	0
1992	6	13	19.94	9.14	14.54	0.04
1992	6	14	20.62	9.82	15.22	0
1992	6	15	17.76	6.96	12.36	0.01
1992	6	16	17.14	6.34	11.74	0
1992	6	17	15.04	4.24	9.64	0
1992	6	18	16.41	5.61	11.01	0.03
1992	6	19	18.11	7.31	12.71	0
1992	6	20	17.74	6.94	12.34	0
1992	6	21	18.31	7.51	12.91	0
1992	6	22	17.22	6.42	11.82	0
1992	6	23	18.11	7.31	12.71	0
1992	6	24	18.48	7.68	13.08	0.6
1992	6	25	17.47	6.67	12.07	0.59
1992	6	26	19.25	8.45	13.85	0.1
1992	6	27	17.17	6.37	11.77	0
1992	6	28	16.07	5.27	10.67	0
1992	6	29	17.54	6.74	12.14	0.76
1992	6	30	15	4.2	9.6	0.95
1992	7	1	13.51	4.91	9.21	0
1992	7	2	12.92	4.32	8.62	0.01
1992	7	3	13.61	5.01	9.31	0.45
1992	7	4	14.62	6.02	10.32	0.01
1992	7	5	14.74	6.14	10.44	0.03
1992	7	6	17.16	8.56	12.86	0.02
1992	7	7	19.17	10.57	14.87	0.22
1992	7	8	18.4	9.8	14.1	0
1992	7	9	13.98	5.38	9.68	0.01
1992	7	10	15.81	7.21	11.51	0.04
1992	7	11	15.4	6.8	11.1	0.25
1992	7	12	16.95	8.35	12.65	0.07
1992	7	13	14.86	6.26	10.56	0.01
1992	7	14	16.01	7.41	11.71	0
1992	7	15	13.82	5.22	9.52	0
1992	7	16	18.98	10.38	14.68	0.19
1992	7	17	19.89	11.29	15.59	0.08
1992	7	18	19.25	10.65	14.95	0.03
1992	7	19	19.25	10.65	14.95	0.02
1992	7	20	19.3	10.7	15	0.43
1992	7	21	16.75	8.15	12.45	0.32
1992	7	22	17.32	8.72	13.02	0
1992	7	23	17.9	9.3	13.6	0.11
1992	7	24	18.2	9.6	13.9	0.01
1992	7	25	17.19	8.59	12.89	0.33
1992	7	26	17.01	8.41	12.71	0.09
1992	7	27	15.11	6.51	10.81	0.05
1992	7	28	16.61	8.01	12.31	0
1992	7	29	16.23	7.63	11.93	0.01
1992	7	30	15.39	6.79	11.09	0
1992	7	31	15.42	6.82	11.12	0.05
1992	8	1	18.2	9	13.6	0.01
1992	8	2	18.1	8.9	13.5	1.3
1992	8	3	16.79	7.59	12.19	0.29
1992	8	4	17.15	7.95	12.55	0.26
1992	8	5	17.87	8.67	13.27	0.01
1992	8	6	17.18	7.98	12.58	0
1992	8	7	14.95	5.75	10.35	0
1992	8	8	14.58	5.38	9.98	1.37
1992	8	9	15.27	6.07	10.67	1.02
1992	8	10	17.08	7.88	12.48	0.08
1992	8	11	16.14	6.94	11.54	0.37
1992	8	12	15.76	6.56	11.16	0.29
1992	8	13	15.66	6.46	11.06	0.06
1992	8	14	15.53	6.33	10.93	0.16
1992	8	15	16.17	6.97	11.57	0.06
1992	8	16	15.76	6.56	11.16	0.46
1992	8	17	15.13	5.93	10.53	0.27
1992	8	18	14.83	5.63	10.23	0.11
1992	8	19	17.15	7.95	12.55	0.14
1992	8	20	17.17	7.97	12.57	0.06
1992	8	21	16.55	7.35	11.95	0.01
1992	8	22	17.12	7.92	12.52	1.25
1992	8	23	15.79	6.59	11.19	0.05
1992	8	24	15.01	5.81	10.41	0.43
1992	8	25	16.4	7.2	11.8	0.04
1992	8	26	15.9	6.7	11.3	0.16
1992	8	27	14.67	5.47	10.07	1.22
1992	8	28	15.13	5.93	10.53	0.05
1992	8	29	12.97	3.77	8.37	0.7
1992	8	30	14.6	5.4	10	0.85
1992	8	31	14.57	5.37	9.97	0.06
1992	9	1	14.74	7.34	11.04	0.02
1992	9	2	12.5	5.1	8.8	0.08
1992	9	3	13.36	5.96	9.66	0.24
1992	9	4	13.04	5.64	9.34	0.03
1992	9	5	12.35	4.95	8.65	0.59
1992	9	6	13.27	5.87	9.57	0.77
1992	9	7	12.25	4.85	8.55	1.19
1992	9	8	13.31	5.91	9.61	0.23
1992	9	9	15.01	7.61	11.31	0.12
1992	9	10	16.24	8.84	12.54	0.17
1992	9	11	15.67	8.27	11.97	0.44
1992	9	12	12.81	5.41	9.11	0.1
1992	9	13	11.24	3.84	7.54	0.31
1992	9	14	13.85	6.45	10.15	0.27
1992	9	15	14.52	7.12	10.82	0.01
1992	9	16	11.9	4.5	8.2	0.01
1992	9	17	14.25	6.85	10.55	0.12
1992	9	18	16.87	9.47	13.17	0
1992	9	19	14.82	7.42	11.12	1.3
1992	9	20	14.15	6.75	10.45	0.81
1992	9	21	11.92	4.52	8.22	0.74
1992	9	22	10.89	3.49	7.19	0.24
1992	9	23	11.95	4.55	8.25	0
1992	9	24	11.06	3.66	7.36	0.19
1992	9	25	12.44	5.04	8.74	0.01
1992	9	26	10.31	2.91	6.61	0.26
1992	9	27	13.57	6.17	9.87	0
1992	9	28	16.06	8.66	12.36	0
1992	9	29	16.25	8.85	12.55	0
1992	9	30	14.48	7.08	10.78	2.15
1992	10	1	14.32	6.72	10.52	0.1
1992	10	2	12.56	4.96	8.76	0.75
1992	10	3	14.05	6.45	10.25	0.03
1992	10	4	12.93	5.33	9.13	0.12
1992	10	5	10.17	2.57	6.37	0.15
1992	10	6	10.47	2.87	6.67	0.09
1992	10	7	10.85	3.25	7.05	0
1992	10	8	12.2	4.6	8.4	0.09
1992	10	9	9.68	2.08	5.88	0
1992	10	10	9.22	1.62	5.42	0
1992	10	11	10.22	2.62	6.42	0.01
1992	10	12	8.93	1.33	5.13	0
1992	10	13	10.67	3.07	6.87	0.29
1992	10	14	9.24	1.64	5.44	1.22
1992	10	15	7.12	-0.48	3.32	1.67
1992	10	16	7.64	0.04	3.84	0.62
1992	10	17	6.6	-1	2.8	0.19
1992	10	18	6.11	-1.49	2.31	0.08
1992	10	19	6.49	-1.11	2.69	0.72
1992	10	20	7.56	-0.04	3.76	0.1
1992	10	21	7.56	-0.04	3.76	0.07
1992	10	22	6.25	-1.35	2.45	0.13
1992	10	23	6.45	-1.15	2.65	0.01
1992	10	24	5.92	-1.68	2.12	0
1992	10	25	4.65	-2.95	0.85	0.03
1992	10	26	4.84	-2.76	1.04	0.08
1992	10	27	6.8	-0.8	3	0.43
1992	10	28	6.9	-0.7	3.1	0.45
1992	10	29	7.04	-0.56	3.24	0
1992	10	30	4.42	-3.18	0.62	0.05
1992	10	31	6.07	-1.53	2.27	0.55
1992	11	1	8.23	1.43	4.83	1.05
1992	11	2	7.91	1.11	4.51	0.34
1992	11	3	7.75	0.95	4.35	0.02
1992	11	4	10.39	3.59	6.99	0.44
1992	11	5	12.28	5.48	8.88	0.03
1992	11	6	14.53	7.73	11.13	0.03
1992	11	7	9.27	2.47	5.87	0.02
1992	11	8	7.83	1.03	4.43	0.3
1992	11	9	8.55	1.75	5.15	0.36
1992	11	10	6	-0.8	2.6	0.13
1992	11	11	6.69	-0.11	3.29	0.24
1992	11	12	5.21	-1.59	1.81	0.23
1992	11	13	4.53	-2.27	1.13	0
1992	11	14	2.87	-3.93	-0.53	0.06
1992	11	15	4.81	-1.99	1.41	0.15
1992	11	16	5.22	-1.58	1.82	0.07
1992	11	17	5.17	-1.63	1.77	0.11
1992	11	18	5.91	-0.89	2.51	1.45
1992	11	19	6.33	-0.47	2.93	0.36
1992	11	20	5.02	-1.78	1.62	0.13
1992	11	21	3.71	-3.09	0.31	0.13
1992	11	22	8.63	1.83	5.23	0.55
1992	11	23	10.17	3.37	6.77	0.94
1992	11	24	9.13	2.33	5.73	0.61
1992	11	25	7.85	1.05	4.45	1.11
1992	11	26	6.55	-0.25	3.15	0.84
1992	11	27	7.55	0.75	4.15	1.24
1992	11	28	6.12	-0.68	2.72	0
1992	11	29	6.58	-0.22	3.18	0.02
1992	11	30	7.8	1	4.4	1.07
1992	12	1	7.15	0.65	3.9	2.62
1992	12	2	7.27	0.77	4.02	0.49
1992	12	3	4.77	-1.73	1.52	0.08
1992	12	4	4.09	-2.41	0.84	0
1992	12	5	4.17	-2.33	0.92	0.12
1992	12	6	5.25	-1.25	2	0.26
1992	12	7	6.24	-0.26	2.99	0
1992	12	8	4.23	-2.27	0.98	0.37
1992	12	9	5.25	-1.25	2	0
1992	12	10	6.65	0.15	3.4	0.03
1992	12	11	7.16	0.66	3.91	0.12
1992	12	12	7.09	0.59	3.84	0.16
1992	12	13	8.6	2.1	5.35	0.01
1992	12	14	10.89	4.39	7.64	0.05
1992	12	15	9.25	2.75	6	4.27
1992	12	16	4.5	-2	1.25	0.13
1992	12	17	4.82	-1.68	1.57	0.89
1992	12	18	5.96	-0.54	2.71	0.16
1992	12	19	2.7	-3.8	-0.55	0.01
1992	12	20	-0.7	-7.2	-3.95	0
1992	12	21	-0.16	-6.66	-3.41	0.03
1992	12	22	1.97	-4.53	-1.28	0
1992	12	23	2.86	-3.64	-0.39	0.05
1992	12	24	6.49	-0.01	3.24	0
1992	12	25	7.67	1.17	4.42	0.09
1992	12	26	4.86	-1.64	1.61	0
1992	12	27	4.6	-1.9	1.35	0
1992	12	28	1.42	-5.08	-1.83	0
1992	12	29	0.24	-6.26	-3.01	0
1992	12	30	0.9	-5.6	-2.35	0.01
1992	12	31	2.51	-3.99	-0.74	0.02
1993	1	1	6.99	1.09	4.04	0.24
1993	1	2	9.21	3.31	6.26	0.02
1993	1	3	6.26	0.36	3.31	1.55
1993	1	4	6.69	0.79	3.74	0.99
1993	1	5	7.05	1.15	4.1	0.57
1993	1	6	6.17	0.27	3.22	0.05
1993	1	7	7.21	1.31	4.26	0.94
1993	1	8	5.83	-0.07	2.88	0.84
1993	1	9	5.37	-0.53	2.42	0.65
1993	1	10	6.43	0.53	3.48	1.33
1993	1	11	1.6	-4.3	-1.35	1.53
1993	1	12	2.72	-3.18	-0.23	1.2
1993	1	13	3.82	-2.08	0.87	0.83
1993	1	14	5.9	0	2.95	1.25
1993	1	15	6.28	0.38	3.33	1.53
1993	1	16	8.09	2.19	5.14	1.74
1993	1	17	5.67	-0.23	2.72	0.67
1993	1	18	4.16	-1.74	1.21	0.67
1993	1	19	6.23	0.33	3.28	0.29
1993	1	20	6.96	1.06	4.01	1.18
1993	1	21	7.51	1.61	4.56	2.4
1993	1	22	6.1	0.2	3.15	0.67
1993	1	23	6.22	0.32	3.27	2.34
1993	1	24	4.65	-1.25	1.7	1.02
1993	1	25	3.3	-2.6	0.35	0.02
1993	1	26	4.03	-1.87	1.08	0.19
1993	1	27	4.14	-1.76	1.19	0.39
1993	1	28	4.67	-1.23	1.72	0
1993	1	29	5.31	-0.59	2.36	0
1993	1	30	6.19	0.29	3.24	0.01
1993	1	31	4.24	-1.66	1.29	0
1993	2	1	3.81	-1.59	1.11	0.08
1993	2	2	6.26	0.86	3.56	0
1993	2	3	9.15	3.75	6.45	0.08
1993	2	4	10.98	5.58	8.28	0.05
1993	2	5	10.51	5.11	7.81	0
1993	2	6	10.84	5.44	8.14	0
1993	2	7	11.46	6.06	8.76	0
1993	2	8	7.57	2.17	4.87	0
1993	2	9	6.88	1.48	4.18	0
1993	2	10	6.3	0.9	3.6	0
1993	2	11	6.18	0.78	3.48	0
1993	2	12	6.95	1.55	4.25	0
1993	2	13	7.29	1.89	4.59	0
1993	2	14	8.97	3.57	6.27	0.36
1993	2	15	6.26	0.86	3.56	0.01
1993	2	16	8.53	3.13	5.83	0
1993	2	17	10.5	5.1	7.8	0
1993	2	18	8.37	2.97	5.67	0.78
