Peat_amount	Year	Month	Layer	DPM_pool_accummulated_SOC	RPM_pool_accummulated_SOC	BIO_pool_accummulated_SOC	HUM_pool_accummulated_SOC	Total_SOC_accummulated	SOC_stock_with_accummulation
Plus50	133	11	H	0.273182193	28.83225188	1.374678929	22.94594116	53.42605417	304.7070673
Plus50	133	12	H	0.273388877	28.85643939	1.375677055	22.95379468	53.4593	304.3647466
Plus50	134	1	H	0.273588366	28.88062452	1.376676591	22.96165636	53.49254583	304.1486667
Plus50	134	2	H	0.273781368	28.90480738	1.377677444	22.96952548	53.52579167	303.9490426
Plus50	134	3	H	0.273968035	28.9289878	1.3786796	22.97740206	53.5590375	303.7490694
Plus50	134	4	H	0.274182723	28.95317777	1.379677732	22.98524511	53.59228333	304.7945723
Plus50	134	5	H	0.274419378	28.9773757	1.380672666	22.99306142	53.62552917	305.6920986
Plus50	134	6	H	0.27466817	29.00157892	1.381665755	23.00086216	53.658775	306.3391742
Plus50	134	7	H	0.274917233	29.02578367	1.382658659	23.00866127	53.69202083	306.6687269
Plus50	134	8	H	0.275159586	29.04998674	1.383652406	23.01646794	53.72526667	306.7877566
Plus50	134	9	H	0.275396985	29.07418769	1.384646786	23.02428104	53.7585125	306.9320496
Plus50	134	10	H	0.275637681	29.09838983	1.385640613	23.03209021	53.79175833	307.3136764
Plus50	134	11	H	0.275855184	29.12258452	1.386638069	23.03992639	53.82500417	306.6642796
Plus50	134	12	H	0.276061023	29.14677513	1.387637561	23.04777629	53.85825	306.3198906
Plus50	135	1	H	0.276259695	29.17096334	1.388638457	23.05563434	53.89149583	306.1024873
Plus50	135	2	H	0.276451906	29.19514926	1.389640663	23.06349984	53.92474167	305.9016334
Plus50	135	3	H	0.276637809	29.21933272	1.390644168	23.07137281	53.9579875	305.7004238
Plus50	135	4	H	0.276851617	29.24352562	1.391643656	23.07921244	53.99123333	306.7473864
Plus50	135	5	H	0.277087304	29.26772638	1.392639952	23.08702553	54.02447917	307.6455237
Plus50	135	6	H	0.277335081	29.29193229	1.393634402	23.09482323	54.057725	308.2917749
Plus50	135	7	H	0.27758313	29.31613958	1.394628662	23.10261946	54.09097083	308.6186814
Plus50	135	8	H	0.277824498	29.34034501	1.395623752	23.11042341	54.12421667	308.7338516
Plus50	135	9	H	0.278060935	29.36454816	1.396619466	23.11823394	54.1574625	308.8744357
Plus50	135	10	H	0.278300658	29.38875236	1.397614622	23.12604069	54.19070833	309.2537519
Plus50	135	11	H	0.278517282	29.41294905	1.398613391	23.13387445	54.22395417	308.6005953
Plus50	135	12	H	0.278722289	29.43714161	1.399614187	23.14172191	54.2572	308.2541795
Plus50	136	1	H	0.278920157	29.46133176	1.400616381	23.14957753	54.29044583	308.0354793
Plus50	136	2	H	0.27911159	29.4855196	1.40161988	23.1574406	54.32369167	307.8334204
Plus50	136	3	H	0.27929674	29.50970496	1.40262467	23.16531113	54.3569375	307.630999
Plus50	136	4	H	0.279509683	29.53389966	1.403625453	23.17314854	54.39018333	308.6793621
Plus50	136	5	H	0.279744419	29.55810212	1.404623049	23.18095958	54.42342917	309.5780685
Plus50	136	6	H	0.279991196	29.5823096	1.405618799	23.1887554	54.456675	310.2234823
Plus50	136	7	H	0.280238248	29.60651832	1.406614352	23.19654992	54.48992083	310.5477667
Plus50	136	8	H	0.280478647	29.630725	1.407610726	23.20435229	54.52316667	310.6591259
Plus50	136	9	H	0.280714138	29.65492925	1.408607713	23.2121614	54.5564125	310.7960465
Plus50	136	10	H	0.280952905	29.67913441	1.409604136	23.21996688	54.58965833	311.1730694
Plus50	136	11	H	0.281168664	29.70333199	1.410604158	23.22779935	54.62290417	310.516229
Plus50	136	12	H	0.281372851	29.72752542	1.411606198	23.23564553	54.65615	310.1678274
Plus50	137	1	H	0.281569929	29.75171641	1.412609629	23.24349986	54.68939583	309.9478564
Plus50	137	2	H	0.281760597	29.77590507	1.413614359	23.25136165	54.72264167	309.7446166
Plus50	137	3	H	0.281945007	29.80009122	1.414620375	23.2592309	54.7558875	309.5410079
Plus50	137	4	H	0.282157099	29.82428663	1.415622392	23.26706721	54.78913333	310.5907086
Plus50	137	5	H	0.282390898	29.8484897	1.416621228	23.27487734	54.82237917	311.4899382
Plus50	137	6	H	0.282636693	29.87269768	1.417618218	23.28267241	54.855625	312.1344977
Plus50	137	7	H	0.282882762	29.89690674	1.418615005	23.29046632	54.88887083	312.4561796
Plus50	137	8	H	0.283122209	29.92111362	1.419612602	23.29826824	54.92211667	312.5637717
Plus50	137	9	H	0.283356768	29.9453179	1.420610802	23.30607703	54.9553625	312.6970699
Plus50	137	10	H	0.283594594	29.96952296	1.421608434	23.31388235	54.98860833	313.0718127
Plus50	137	11	H	0.283809501	29.99372038	1.422609649	23.32171464	55.02185417	312.411364
Plus50	137	12	H	0.284012883	30.01791361	1.423612873	23.32956063	55.0551	312.061017
Plus50	138	1	H	0.284209182	30.04210438	1.424617482	23.33741479	55.08834583	311.8398012
Plus50	138	2	H	0.284399097	30.06629279	1.425623384	23.34527639	55.12159167	311.6354045
Plus50	138	3	H	0.284582779	30.09047868	1.426630566	23.35314547	55.1548375	311.4306325
Plus50	138	4	H	0.284794033	30.11467375	1.427633759	23.36098179	55.18808333	312.4816198
Plus50	138	5	H	0.285026911	30.13887639	1.428633775	23.36879209	55.22132917	313.3813384
Plus50	138	6	H	0.28527174	30.16308382	1.429631947	23.3765875	55.254575	314.0250375
Plus50	138	7	H	0.285516844	30.18729219	1.430629909	23.38438189	55.28782083	314.3441465
Plus50	138	8	H	0.285755353	30.21149823	1.431628669	23.39218442	55.32106667	314.4480249
Plus50	138	9	H	0.285988996	30.23570152	1.432628025	23.39999396	55.3543125	314.5777509
Plus50	138	10	H	0.286225896	30.25990545	1.433626806	23.40780018	55.38755833	314.9502364
Plus50	138	11	H	0.286439967	30.28410169	1.434629156	23.41563335	55.42080417	314.2862531
Plus50	138	12	H	0.286642556	30.30829371	1.435633506	23.42348023	55.45405	313.9340005
Plus50	139	1	H	0.28683809	30.33248324	1.436639236	23.43133527	55.48729583	313.7115651
Plus50	139	2	H	0.287027265	30.35667039	1.437646252	23.43919776	55.52054167	313.5060351
Plus50	139	3	H	0.28721023	30.38085499	1.438654542	23.44706773	55.5537875	313.3001234
Plus50	139	4	H	0.287420661	30.40504871	1.439658852	23.45490511	55.58703333	314.3523395
Plus50	139	5	H	0.287652633	30.4292499	1.440659991	23.46271665	55.62027917	315.2525056
Plus50	139	6	H	0.28789651	30.45345578	1.441659286	23.47051343	55.653525	315.8953308
Plus50	139	7	H	0.288140665	30.47766247	1.442658365	23.47830934	55.68677083	316.211889
Plus50	139	8	H	0.288378252	30.50186667	1.443658233	23.48611352	55.72001667	316.3120993
Plus50	139	9	H	0.288610994	30.52606798	1.444658686	23.49392484	55.7532625	316.4382958
Plus50	139	10	H	0.288846983	30.55026981	1.44565856	23.50173298	55.78650833	316.80854
Plus50	139	11	H	0.289060231	30.57446389	1.446661987	23.50956806	55.81975417	316.1410952
Plus50	139	12	H	0.28926204	30.5986537	1.447667407	23.51741685	55.853	315.7869762
Plus50	140	1	H	0.289456821	30.62284101	1.448674199	23.5252738	55.88624583	315.5633463
Plus50	140	2	H	0.289645267	30.64702591	1.449682273	23.53313822	55.91949167	315.3567062
Plus50	140	3	H	0.289827527	30.67120824	1.450691614	23.54101011	55.9527375	315.1496782
Plus50	140	4	H	0.290037148	30.69539962	1.451696985	23.54884958	55.98598333	316.203071
Plus50	140	5	H	0.290268228	30.7195984	1.452699191	23.55666335	56.01922917	317.1036489
Plus50	140	6	H	0.290511171	30.74380176	1.453699552	23.56446252	56.052475	317.745592
Plus50	140	7	H	0.29075439	30.7680058	1.454699692	23.57226095	56.08572083	318.0596259
Plus50	140	8	H	0.29099107	30.79220721	1.455700611	23.58006778	56.11896667	318.1562178
Plus50	140	9	H	0.291222926	30.81640559	1.456702105	23.58788188	56.1522125	318.2789316
Plus50	140	10	H	0.291458019	30.84060437	1.457703016	23.59569293	56.18545833	318.6469546
Plus50	140	11	H	0.291670456	30.86479533	1.458707466	23.60353091	56.21870417	317.9761202
Plus50	140	12	H	0.291871498	30.888982	1.459713899	23.6113826	56.25195	317.6201734
Plus50	141	1	H	0.292065539	30.91316613	1.460721699	23.61924246	56.28519583	317.3953737
Plus50	141	2	H	0.292253268	30.93734784	1.461730774	23.62710978	56.31844167	317.1876464
Plus50	141	3	H	0.292434834	30.96152696	1.462741112	23.6349846	56.3516875	316.9795252
Plus50	141	4	H	0.292643658	30.98571506	1.463747487	23.64282713	56.38493333	318.0340451
Plus50	141	5	H	0.292873861	31.00991048	1.464750704	23.65064413	56.41817917	318.9350011
Plus50	141	6	H	0.293115883	31.03411039	1.465752077	23.65844665	56.451425	319.5760556
Plus50	141	7	H	0.293358184	31.05831086	1.466753223	23.66624857	56.48467083	319.8875929
Plus50	141	8	H	0.293593971	31.08250855	1.467755137	23.67405901	56.51791667	319.9806169
Plus50	141	9	H	0.293824955	31.10670308	1.468757619	23.68187685	56.5511625	320.0998957
Plus50	141	10	H	0.294059167	31.1308979	1.469759512	23.68969176	56.58440833	320.4657189
Plus50	141	11	H	0.294270806	31.15508483	1.470764929	23.6975336	56.61765417	319.7915655
Plus50	141	12	H	0.294471094	31.17926744	1.471772321	23.70538914	56.6509	319.4338289
Plus50	142	1	H	0.294664406	31.20344749	1.472781074	23.71325287	56.68414583	319.2078837
Plus50	142	2	H	0.294851429	31.22762508	1.473791097	23.72112406	56.71739167	318.9990919
Plus50	142	3	H	0.295032314	31.25180007	1.474802376	23.72900274	56.7506375	318.7899
Plus50	142	4	H	0.295240353	31.27598398	1.475809703	23.7368493	56.78388333	319.8454999
Plus50	142	5	H	0.295469693	31.30017514	1.476813876	23.74467046	56.81712917	320.7468028
Plus50	142	6	H	0.295710811	31.3243707	1.477816207	23.75247728	56.850375	321.3869638
Plus50	142	7	H	0.295952207	31.3485667	1.478818304	23.76028362	56.88362083	321.6960334
Plus50	142	8	H	0.296187117	31.37275979	1.47982116	23.7680986	56.91686667	321.7855408
Plus50	142	9	H	0.296417243	31.39694959	1.480824575	23.77592109	56.9501125	321.901433
Plus50	142	10	H	0.296650588	31.42113956	1.481827396	23.78374079	56.98335833	322.2650792
Plus50	142	11	H	0.296861443	31.44532159	1.482833728	23.7915874	57.01660417	321.5876764
Plus50	142	12	H	0.297060988	31.46949926	1.483842026	23.79944773	57.04985	321.2281873
Plus50	143	1	H	0.297253583	31.49367433	1.484851678	23.80731624	57.08309583	321.0011205
Plus50	143	2	H	0.297439913	31.51784694	1.485862595	23.81519222	57.11634167	320.7912861
Plus50	143	3	H	0.297620126	31.54201691	1.486874763	23.8230757	57.1495875	320.5810459
Plus50	143	4	H	0.297827395	31.56619576	1.487882987	23.8309272	57.18283333	321.6376813
Plus50	143	5	H	0.298055886	31.59038179	1.488888065	23.83875343	57.21607917	322.5393019
Plus50	143	6	H	0.298296113	31.61457214	1.4898913	23.84656545	57.249325	323.1785664
Plus50	143	7	H	0.298536621	31.63876281	1.490894296	23.85437711	57.28257083	323.4851984
Plus50	143	8	H	0.298770667	31.66295044	1.491898042	23.86219752	57.31581667	323.5712412
Plus50	143	9	H	0.298999949	31.68713465	1.492902337	23.87002557	57.3490625	323.6837961
Plus50	143	10	H	0.299232441	31.71131893	1.493906034	23.87785093	57.38230833	324.0452893
Plus50	143	11	H	0.299442525	31.7354952	1.494913227	23.88570321	57.41555417	323.3647052
Plus50	143	12	H	0.29964134	31.75966707	1.495922379	23.89356921	57.4488	323.0035005
Plus50	144	1	H	0.29983323	31.78383633	1.496932879	23.90144339	57.48204583	322.7753354
Plus50	144	2	H	0.300018877	31.8080031	1.497944638	23.90932505	57.51529167	322.5644804
Plus50	144	3	H	0.30019843	31.83216721	1.498957642	23.91721422	57.5485375	322.3532137
Plus50	144	4	H	0.300404941	31.85634014	1.499966713	23.92507154	57.58178333	323.4108364
Plus50	144	5	H	0.300632597	31.88052021	1.500972642	23.93290372	57.61502917	324.3127418
Plus50	144	6	H	0.300871949	31.9047045	1.50197673	23.94072182	57.648275	324.9511028
Plus50	144	7	H	0.301111581	31.92888902	1.502980573	23.94853966	57.68152083	325.2553229
Plus50	144	8	H	0.301344778	31.95307036	1.503985157	23.95636637	57.71476667	325.3379485
Plus50	144	9	H	0.30157323	31.97724816	1.504990281	23.96420083	57.7480125	325.4472109
Plus50	144	10	H	0.301804882	32.00142593	1.505994804	23.97203272	57.78125833	325.8065711
Plus50	144	11	H	0.302014207	32.02559563	1.507002807	23.97989153	57.81450417	325.1228733
Plus50	144	12	H	0.302212303	32.04976089	1.508012762	23.98776405	57.84775	324.7599891
Plus50	145	1	H	0.302403499	32.07392351	1.509024059	23.99564476	57.88099583	324.5307491
Plus50	145	2	H	0.302588475	32.09808362	1.510036609	24.00353296	57.91424167	324.3188949
Plus50	145	3	H	0.302767378	32.12224105	1.511050399	24.01142868	57.9474875	324.1066233
Plus50	145	4	H	0.302973142	32.14640726	1.512060264	24.01929267	57.98073333	325.1651941
Plus50	145	5	H	0.303199977	32.17058055	1.513066995	24.02713165	58.01397917	326.0673599
Plus50	145	6	H	0.303438467	32.19475799	1.514071885	24.03495666	58.047225	326.7048181
Plus50	145	7	H	0.303677239	32.21893554	1.515076525	24.04278153	58.08047083	327.0066591
Plus50	145	8	H	0.3039096	32.24310979	1.516081896	24.05061538	58.11371667	327.0859217
Plus50	145	9	H	0.304137235	32.26728039	1.517087799	24.05845707	58.1469625	327.191943
Plus50	145	10	H	0.304368062	32.29145086	1.518093097	24.06629631	58.18020833	327.5491969
Plus50	145	11	H	0.30457664	32.3156132	1.519101862	24.07416247	58.21345417	326.8624514
Plus50	145	12	H	0.304774029	32.33977106	1.520112569	24.08204234	58.2467	326.4979233
Plus50	146	1	H	0.304964542	32.36392626	1.521124613	24.08993042	58.27994583	326.267631
Plus50	146	2	H	0.305148858	32.38807892	1.522137904	24.09782599	58.31319167	326.0547988
Plus50	146	3	H	0.305327122	32.41222887	1.52315243	24.10572908	58.3464375	325.8415435
Plus50	146	4	H	0.305532151	32.43638758	1.524163041	24.11360056	58.37968333	326.9010192
Plus50	146	5	H	0.305758178	32.46055331	1.525170523	24.12144716	58.41292917	327.8034171
Plus50	146	6	H	0.305995821	32.48472312	1.526176166	24.1292799	58.446175	328.439969
Plus50	146	7	H	0.306233746	32.50889293	1.527181553	24.1371126	58.47942083	328.7394591
Plus50	146	8	H	0.306465284	32.53305934	1.528187663	24.14495438	58.51266667	328.8154078
Plus50	146	9	H	0.306692116	32.55722197	1.529194296	24.15280412	58.5459125	328.9182346
Plus50	146	10	H	0.30692213	32.58138438	1.53020032	24.1606515	58.57915833	329.2734047
Plus50	146	11	H	0.307129974	32.60553859	1.531209796	24.1685258	58.61240417	328.5836766
Plus50	146	12	H	0.307326667	32.62968829	1.532221207	24.17641383	58.64565	328.2175398
Plus50	147	1	H	0.307516509	32.65383531	1.53323395	24.18431007	58.67889583	327.9862175
Plus50	147	2	H	0.307700174	32.67797975	1.534247934	24.19221381	58.71214167	327.7724281
Plus50	147	3	H	0.307877809	32.70212147	1.535263148	24.20012507	58.7453875	327.55821
Plus50	147	4	H	0.308082116	32.72627192	1.536274456	24.20800485	58.77863333	328.6185533
Plus50	147	5	H	0.308307348	32.75042933	1.537282641	24.21585984	58.81187917	329.5211602
Plus50	147	6	H	0.308544156	32.77459076	1.538288987	24.22370109	58.845125	330.1568075
Plus50	147	7	H	0.308781248	32.7987521	1.539295074	24.23154241	58.87837083	330.453979
Plus50	147	8	H	0.309011978	32.82290992	1.540301874	24.2393929	58.91161667	330.5266668
Plus50	147	9	H	0.309238019	32.84706384	1.541309189	24.24725145	58.9448625	330.6263493
Plus50	147	10	H	0.309467234	32.87121746	1.542315891	24.25510775	58.97810833	330.9794623
Plus50	147	11	H	0.309674355	32.89536281	1.543326032	24.26299097	59.01135417	330.2868156
Plus50	147	12	H	0.309870363	32.91950362	1.5443381	24.27088792	59.0446	329.9191042
Plus50	148	1	H	0.310059544	32.94364171	1.545351492	24.27879308	59.07784583	329.686774
Plus50	148	2	H	0.31024257	32.96777722	1.546366122	24.28670576	59.11109167	329.4720476
